1000
2000
130,390
432,403
403,432
433,150
150,433
600,756
756,600
45,908
908,45
908,375
375,908
375,45
45,375
321,532
532,321
532,65
65,532
65,321
321,65
800,209
209,800
477,37
37,477
948,984
984,948
493,404
404,493
404,74
74,404
74,493
493,74
635,22
22,635
22,623
623,22
623,635
635,623
59,593
593,59
606,995
995,606
995,864
864,995
864,606
606,864
795,509
509,795
330,25
25,330
25,153
153,25
153,330
330,153
729,816
816,729
452,410
410,452
820,740
740,820
740,724
724,740
724,820
820,724
311,241
241,311
750,782
782,750
862,364
364,862
364,43
43,364
43,862
862,43
881,384
384,881
384,415
415,384
415,881
881,415
917,770
770,917
770,34
34,770
34,917
917,34
470,522
522,470
522,695
695,522
695,470
470,695
485,451
451,485
451,892
892,451
892,485
485,892
535,366
366,535
400,970
970,400
372,886
886,372
674,92
92,674
92,963
963,92
963,674
674,963
189,216
216,189
169,26
26,169
26,160
160,26
160,0
0,160
0,169
169,0
51,237
237,51
967,849
849,967
776,213
213,776
213,896
896,213
896,566
566,896
566,47
47,566
47,703
703,47
703,950
950,703
950,677
677,950
677,123
123,677
123,799
799,123
799,430
430,799
430,94
94,430
94,628
628,94
628,776
776,628
141,829
829,141
829,621
621,829
621,141
141,621
982,57
57,982
57,572
572,57
572,503
503,572
503,982
982,503
248,802
802,248
113,525
525,113
574,162
162,574
162,128
128,162
128,574
574,128
284,830
830,284
203,575
575,203
575,787
787,575
787,203
203,787
568,507
507,568
508,164
164,508
817,314
314,817
314,857
857,314
857,817
817,857
108,3
3,108
3,803
803,3
803,108
108,803
888,132
132,888
132,759
759,132
759,279
279,759
279,239
239,279
239,888
888,239
320,810
810,320
810,8
8,810
8,320
320,8
389,500
500,389
85,103
103,85
399,741
741,399
926,524
524,926
315,752
752,315
885,346
346,885
346,55
55,346
55,885
885,55
129,955
955,129
955,474
474,955
474,129
129,474
842,515
515,842
515,441
441,515
441,949
949,441
949,923
923,949
923,40
40,923
40,842
842,40
122,953
953,122
953,309
309,953
309,122
122,309
127,993
993,127
993,445
445,993
445,268
268,445
268,127
127,268
969,385
385,969
385,939
939,385
939,969
969,939
156,118
118,156
118,904
904,118
904,29
29,904
29,172
172,29
172,156
156,172
351,50
50,351
657,438
438,657
476,858
858,476
791,916
916,791
177,80
80,177
77,190
190,77
190,115
115,190
115,644
644,115
644,77
77,644
913,875
875,913
875,407
407,875
407,913
913,407
664,9
9,664
834,418
418,834
418,187
187,418
187,834
834,187
163,609
609,163
211,614
614,211
614,140
140,614
140,295
295,140
295,576
576,295
576,683
683,576
683,211
211,683
312,718
718,312
718,225
225,718
225,456
456,225
456,479
479,456
479,603
603,479
603,312
312,603
744,358
358,744
920,836
836,920
105,517
517,105
818,561
561,818
194,152
152,194
152,992
992,152
992,370
370,992
370,786
786,370
786,463
463,786
463,194
194,463
919,81
81,919
551,778
778,551
778,97
97,778
97,551
551,97
144,250
250,144
250,693
693,250
693,761
761,693
761,702
702,761
702,530
530,702
530,144
144,530
405,151
151,405
151,208
208,151
208,405
405,208
899,811
811,899
368,282
282,368
350,13
13,350
234,136
136,234
465,780
780,465
780,983
983,780
983,304
304,983
304,465
465,304
175,512
512,175
512,27
27,512
27,175
175,27
774,64
64,774
909,577
577,909
308,513
513,308
513,114
114,513
114,167
167,114
167,308
308,167
868,588
588,868
588,147
147,588
147,244
244,147
244,110
110,244
110,868
868,110
217,559
559,217
559,700
700,559
700,217
217,700
538,708
708,538
325,93
93,325
900,70
70,900
70,595
595,70
595,255
255,595
255,900
900,255
521,15
15,521
15,775
775,15
775,521
521,775
291,573
573,291
573,197
197,573
197,291
291,197
486,707
707,486
171,986
986,171
397,159
159,397
159,878
878,159
878,397
397,878
396,193
193,396
193,285
285,193
285,396
396,285
607,276
276,607
659,90
90,659
90,82
82,90
82,659
659,82
809,247
247,809
247,454
454,247
454,809
809,454
653,298
298,653
406,688
688,406
155,619
619,155
619,352
352,619
352,155
155,352
860,324
324,860
324,1
1,324
1,666
666,1
666,860
860,666
711,870
870,711
870,553
553,870
553,706
706,553
706,711
711,706
681,63
63,681
63,54
54,63
54,833
833,54
833,355
355,833
355,890
890,355
890,434
434,890
434,681
681,434
867,376
376,867
376,49
49,376
49,528
528,49
528,547
547,528
547,867
867,547
642,616
616,642
616,408
408,616
408,642
642,408
533,958
958,533
958,768
768,958
768,533
533,768
353,154
154,353
725,555
555,725
555,806
806,555
806,725
725,806
387,326
326,387
506,273
273,506
196,137
137,196
362,891
891,362
505,117
117,505
749,938
938,749
344,53
53,344
230,865
865,230
865,713
713,865
713,101
101,713
101,230
230,101
28,429
429,28
429,305
305,429
305,294
294,305
294,349
349,294
349,28
28,349
212,549
549,212
263,95
95,263
670,661
661,670
661,411
411,661
411,654
654,411
654,670
670,654
563,374
374,563
374,444
444,374
444,99
99,444
99,89
89,99
89,994
994,89
994,563
563,994
380,571
571,380
571,224
224,571
224,223
223,224
223,272
272,223
272,380
380,272
932,67
67,932
67,88
88,67
88,932
932,88
275,940
940,275
940,852
852,940
852,275
275,852
898,927
927,898
459,676
676,459
676,937
937,676
937,131
131,937
131,790
790,131
790,459
459,790
988,866
866,988
866,685
685,866
685,601
601,685
601,157
157,601
157,112
112,157
112,516
516,112
516,988
988,516
111,930
930,111
930,12
12,930
12,624
624,12
624,348
348,624
348,313
313,348
313,796
796,313
796,111
111,796
18,510
510,18
510,236
236,510
236,343
343,236
343,726
726,343
726,18
18,726
889,214
214,889
214,266
266,214
266,889
889,266
126,395
395,126
395,286
286,395
286,126
126,286
583,442
442,583
442,792
792,442
792,672
672,792
672,424
424,672
424,585
585,424
585,583
583,585
783,165
165,783
723,604
604,723
604,542
542,604
542,723
723,542
19,269
269,19
